narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
S18_Eggs_0000112,S18,S18_Eggs,0 days 00:05:35.563000,0 days 00:05:35.563000,0 days 00:05:46.290000,10066,10388,fill shell:egg pan plate,fill,5,shell:egg,33,"['shell:egg', 'pan', 'plate']","[33, 26, 28]"
S18_Eggs_0000114,S18,S18_Eggs,0 days 00:05:48.332000,0 days 00:05:48.332000,0 days 00:05:51.947000,10449,10558,put pan sink,put,2,pan,26,"['pan', 'sink']","[26, 34]"
S18_Eggs_0000115,S18,S18_Eggs,0 days 00:05:51.947000,0 days 00:05:51.947000,0 days 00:05:53.313000,10558,10599,put fork sink,put,2,fork,17,"['fork', 'sink']","[17, 34]"
S18_Eggs_0000117,S18,S18_Eggs,0 days 00:05:54.730000,0 days 00:05:54.730000,0 days 00:05:58.352000,10641,10750,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S18_Sandwich_0000001,S18,S18_Sandwich,0 days 00:00:09.212000,0 days 00:00:09.212000,0 days 00:00:11.890000,276,356,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S18_Sandwich_0000002,S18,S18_Sandwich,0 days 00:00:11.890000,0 days 00:00:11.890000,0 days 00:00:14.900000,356,447,take plate cupboard,take,1,plate,28,"['plate', 'cupboard']","[28, 13]"
S18_Sandwich_0000003,S18,S18_Sandwich,0 days 00:00:14.900000,0 days 00:00:14.900000,0 days 00:00:15.679000,447,470,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S18_Sandwich_0000004,S18,S18_Sandwich,0 days 00:00:15.679000,0 days 00:00:15.679000,0 days 00:00:16.684000,470,500,put plate top,put,2,plate,28,"['plate', 'top']","[28, 39]"
S18_Sandwich_0000005,S18,S18_Sandwich,0 days 00:00:16.684000,0 days 00:00:16.684000,0 days 00:00:17.691000,500,530,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S18_Sandwich_0000006,S18,S18_Sandwich,0 days 00:00:17.691000,0 days 00:00:17.691000,0 days 00:00:19.220000,530,576,take bag cupboard,take,1,bag,1,"['bag', 'cupboard']","[1, 13]"
S18_Sandwich_0000007,S18,S18_Sandwich,0 days 00:00:19.220000,0 days 00:00:19.220000,0 days 00:00:20.003000,576,600,put bag top,put,2,bag,1,"['bag', 'top']","[1, 39]"
S18_Sandwich_0000008,S18,S18_Sandwich,0 days 00:00:20.003000,0 days 00:00:20.003000,0 days 00:00:21.604000,600,648,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S18_Sandwich_0000009,S18,S18_Sandwich,0 days 00:00:21.604000,0 days 00:00:21.604000,0 days 00:00:23.279000,648,698,open drawer,open,0,drawer,15,['drawer'],[15]
S18_Sandwich_0000010,S18,S18_Sandwich,0 days 00:00:23.279000,0 days 00:00:23.279000,0 days 00:00:25.432000,698,762,take knife drawer,take,1,knife,22,"['knife', 'drawer']","[22, 15]"
S18_Sandwich_0000011,S18,S18_Sandwich,0 days 00:00:25.432000,0 days 00:00:25.432000,0 days 00:00:25.940000,762,778,put knife top,put,2,knife,22,"['knife', 'top']","[22, 39]"
S18_Sandwich_0000012,S18,S18_Sandwich,0 days 00:00:25.940000,0 days 00:00:25.940000,0 days 00:00:26.572000,778,797,close drawer,close,3,drawer,15,['drawer'],[15]
S18_Sandwich_0000013,S18,S18_Sandwich,0 days 00:00:26.572000,0 days 00:00:26.572000,0 days 00:00:27.931000,797,837,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S18_Sandwich_0000014,S18,S18_Sandwich,0 days 00:00:27.931000,0 days 00:00:27.931000,0 days 00:00:29.369000,837,881,open fridge,open,0,fridge,18,['fridge'],[18]
S18_Sandwich_0000015,S18,S18_Sandwich,0 days 00:00:29.369000,0 days 00:00:29.369000,0 days 00:00:30.808000,881,924,take jar fridge,take,1,jar,21,"['jar', 'fridge']","[21, 18]"
S18_Sandwich_0000016,S18,S18_Sandwich,0 days 00:00:30.808000,0 days 00:00:30.808000,0 days 00:00:32.047000,924,961,take jar fridge,take,1,jar,21,"['jar', 'fridge']","[21, 18]"
S18_Sandwich_0000017,S18,S18_Sandwich,0 days 00:00:32.047000,0 days 00:00:32.047000,0 days 00:00:33.925000,961,1017,close fridge,close,3,fridge,18,['fridge'],[18]
S18_Sandwich_0000018,S18,S18_Sandwich,0 days 00:00:33.925000,0 days 00:00:33.925000,0 days 00:00:35.487000,1017,1064,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S18_Sandwich_0000019,S18,S18_Sandwich,0 days 00:00:35.487000,0 days 00:00:35.487000,0 days 00:00:36.191000,1064,1085,put jar jar top,put,2,jar,21,"['jar', 'jar', 'top']","[21, 21, 39]"
S18_Sandwich_0000020,S18,S18_Sandwich,0 days 00:00:36.191000,0 days 00:00:36.191000,0 days 00:00:42.059000,1085,1261,open bag,open,0,bag,1,['bag'],[1]
S18_Sandwich_0000022,S18,S18_Sandwich,0 days 00:00:43.393000,0 days 00:00:43.393000,0 days 00:00:44.339000,1301,1330,put clip top,put,2,clip,11,"['clip', 'top']","[11, 39]"
S18_Sandwich_0000023,S18,S18_Sandwich,0 days 00:00:44.339000,0 days 00:00:44.339000,0 days 00:00:49.136000,1330,1474,take bread bag,take,1,bread,6,"['bread', 'bag']","[6, 1]"
S18_Sandwich_0000024,S18,S18_Sandwich,0 days 00:00:49.136000,0 days 00:00:49.136000,0 days 00:00:50.002000,1474,1500,put bread plate,put,2,bread,6,"['bread', 'plate']","[6, 28]"
S18_Sandwich_0000025,S18,S18_Sandwich,0 days 00:00:50.002000,0 days 00:00:50.002000,0 days 00:00:55.631000,1500,1668,close bag,close,3,bag,1,['bag'],[1]
S18_Sandwich_0000026,S18,S18_Sandwich,0 days 00:00:55.631000,0 days 00:00:55.631000,0 days 00:00:56.949000,1668,1708,take clip top,take,1,clip,11,"['clip', 'top']","[11, 39]"
S18_Sandwich_0000027,S18,S18_Sandwich,0 days 00:00:56.949000,0 days 00:00:56.949000,0 days 00:01:01.670000,1708,1850,close bag,close,3,bag,1,['bag'],[1]
S18_Sandwich_0000028,S18,S18_Sandwich,0 days 00:01:01.670000,0 days 00:01:01.670000,0 days 00:01:02.461000,1850,1873,take bag top,take,1,bag,1,"['bag', 'top']","[1, 39]"
S18_Sandwich_0000029,S18,S18_Sandwich,0 days 00:01:02.461000,0 days 00:01:02.461000,0 days 00:01:03.394000,1873,1901,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S18_Sandwich_0000030,S18,S18_Sandwich,0 days 00:01:03.394000,0 days 00:01:03.394000,0 days 00:01:04.692000,1901,1940,put bag cupboard,put,2,bag,1,"['bag', 'cupboard']","[1, 13]"
S18_Sandwich_0000031,S18,S18_Sandwich,0 days 00:01:04.692000,0 days 00:01:04.692000,0 days 00:01:05.493000,1940,1964,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S18_Sandwich_0000033,S18,S18_Sandwich,0 days 00:01:07.940000,0 days 00:01:07.940000,0 days 00:01:08.974000,2038,2069,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000034,S18,S18_Sandwich,0 days 00:01:08.974000,0 days 00:01:08.974000,0 days 00:01:10.009000,2069,2100,open jar,open,0,jar,21,['jar'],[21]
S18_Sandwich_0000035,S18,S18_Sandwich,0 days 00:01:10.009000,0 days 00:01:10.009000,0 days 00:01:10.912000,2100,2127,put jar top,put,2,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000036,S18,S18_Sandwich,0 days 00:01:10.912000,0 days 00:01:10.912000,0 days 00:01:12.543000,2127,2176,take knife top,take,1,knife,22,"['knife', 'top']","[22, 39]"
S18_Sandwich_0000037,S18,S18_Sandwich,0 days 00:01:12.543000,0 days 00:01:12.543000,0 days 00:01:23.258000,2176,2497,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S18_Sandwich_0000038,S18,S18_Sandwich,0 days 00:01:23.258000,0 days 00:01:23.258000,0 days 00:01:23.886000,2497,2516,put jar top,put,2,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000039,S18,S18_Sandwich,0 days 00:01:23.886000,0 days 00:01:23.886000,0 days 00:01:39.380000,2516,2981,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S18_Sandwich_0000040,S18,S18_Sandwich,0 days 00:01:39.380000,0 days 00:01:39.380000,0 days 00:01:40.237000,2981,3007,put knife plate,put,2,knife,22,"['knife', 'plate']","[22, 28]"
S18_Sandwich_0000041,S18,S18_Sandwich,0 days 00:01:40.237000,0 days 00:01:40.237000,0 days 00:01:41.106000,3007,3033,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000042,S18,S18_Sandwich,0 days 00:01:41.106000,0 days 00:01:41.106000,0 days 00:01:42.594000,3033,3077,close jar,close,3,jar,21,['jar'],[21]
S18_Sandwich_0000043,S18,S18_Sandwich,0 days 00:01:42.594000,0 days 00:01:42.594000,0 days 00:01:43.443000,3077,3103,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000044,S18,S18_Sandwich,0 days 00:01:43.443000,0 days 00:01:43.443000,0 days 00:01:44.068000,3103,3122,open jar,open,0,jar,21,['jar'],[21]
S18_Sandwich_0000045,S18,S18_Sandwich,0 days 00:01:44.068000,0 days 00:01:44.068000,0 days 00:01:44.800000,3122,3144,put cap top,put,2,cap,9,"['cap', 'top']","[9, 39]"
S18_Sandwich_0000046,S18,S18_Sandwich,0 days 00:01:44.800000,0 days 00:01:44.800000,0 days 00:01:46.131000,3144,3183,take knife plate,take,1,knife,22,"['knife', 'plate']","[22, 28]"
S18_Sandwich_0000047,S18,S18_Sandwich,0 days 00:01:46.131000,0 days 00:01:46.131000,0 days 00:01:52.560000,3183,3376,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S18_Sandwich_0000048,S18,S18_Sandwich,0 days 00:01:52.560000,0 days 00:01:52.560000,0 days 00:01:54.159000,3376,3424,put jar top,put,2,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000049,S18,S18_Sandwich,0 days 00:01:54.159000,0 days 00:01:54.159000,0 days 00:01:53.150000,3424,3394,fill spreads jar bread,fill,5,spreads,37,"['spreads', 'jar', 'bread']","[37, 21, 6]"
S18_Sandwich_0000050,S18,S18_Sandwich,0 days 00:01:53.150000,0 days 00:01:53.150000,0 days 00:02:27.524000,3394,4425,take bread plate,take,1,bread,6,"['bread', 'plate']","[6, 28]"
S18_Sandwich_0000051,S18,S18_Sandwich,0 days 00:02:27.524000,0 days 00:02:27.524000,0 days 00:02:28.360000,4425,4450,put knife plate,put,2,knife,22,"['knife', 'plate']","[22, 28]"
S18_Sandwich_0000052,S18,S18_Sandwich,0 days 00:02:28.360000,0 days 00:02:28.360000,0 days 00:02:30.092000,4450,4502,put bread bread,put,2,bread,6,"['bread', 'bread']","[6, 6]"
S18_Sandwich_0000053,S18,S18_Sandwich,0 days 00:02:30.092000,0 days 00:02:30.092000,0 days 00:02:31.267000,4502,4538,take cap top,take,1,cap,9,"['cap', 'top']","[9, 39]"
S18_Sandwich_0000054,S18,S18_Sandwich,0 days 00:02:31.267000,0 days 00:02:31.267000,0 days 00:02:31.792000,4538,4553,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000055,S18,S18_Sandwich,0 days 00:02:31.792000,0 days 00:02:31.792000,0 days 00:02:33.523000,4553,4605,close jar,close,3,jar,21,['jar'],[21]
S18_Sandwich_0000056,S18,S18_Sandwich,0 days 00:02:33.523000,0 days 00:02:33.523000,0 days 00:02:34.415000,4605,4632,put jar top,put,2,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000057,S18,S18_Sandwich,0 days 00:02:34.415000,0 days 00:02:34.415000,0 days 00:02:35.155000,4632,4654,take knife plate,take,1,knife,22,"['knife', 'plate']","[22, 28]"
S18_Sandwich_0000058,S18,S18_Sandwich,0 days 00:02:35.155000,0 days 00:02:35.155000,0 days 00:02:36.153000,4654,4684,put knife sink,put,2,knife,22,"['knife', 'sink']","[22, 34]"
S18_Sandwich_0000059,S18,S18_Sandwich,0 days 00:02:36.153000,0 days 00:02:36.153000,0 days 00:02:36.824000,4684,4704,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000060,S18,S18_Sandwich,0 days 00:02:36.824000,0 days 00:02:36.824000,0 days 00:02:37.330000,4704,4719,take jar top,take,1,jar,21,"['jar', 'top']","[21, 39]"
S18_Sandwich_0000061,S18,S18_Sandwich,0 days 00:02:37.330000,0 days 00:02:37.330000,0 days 00:02:38.128000,4719,4743,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S18_Sandwich_0000062,S18,S18_Sandwich,0 days 00:02:38.128000,0 days 00:02:38.128000,0 days 00:02:39.697000,4743,4790,open fridge,open,0,fridge,18,['fridge'],[18]
S18_Sandwich_0000063,S18,S18_Sandwich,0 days 00:02:39.697000,0 days 00:02:39.697000,0 days 00:02:41.032000,4790,4830,put jar fridge,put,2,jar,21,"['jar', 'fridge']","[21, 18]"
S18_Sandwich_0000064,S18,S18_Sandwich,0 days 00:02:41.032000,0 days 00:02:41.032000,0 days 00:02:42.274000,4830,4868,put jar fridge,put,2,jar,21,"['jar', 'fridge']","[21, 18]"
S18_Sandwich_0000065,S18,S18_Sandwich,0 days 00:02:42.274000,0 days 00:02:42.274000,0 days 00:02:44.201000,4868,4926,close fridge,close,3,fridge,18,['fridge'],[18]
S18_Sandwich_0000066,S18,S18_Sandwich,0 days 00:02:44.201000,0 days 00:02:44.201000,0 days 00:02:45.090000,4926,4952,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S19_Brownie_0000001,S19,S19_Brownie,0 days 00:00:10.042000,0 days 00:00:10.042000,0 days 00:00:13.979000,301,419,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S19_Brownie_0000002,S19,S19_Brownie,0 days 00:00:13.979000,0 days 00:00:13.979000,0 days 00:00:15.937000,419,478,take box cupboard,take,1,box,5,"['box', 'cupboard']","[5, 13]"
S19_Brownie_0000003,S19,S19_Brownie,0 days 00:00:15.937000,0 days 00:00:15.937000,0 days 00:00:16.912000,478,507,put box top,put,2,box,5,"['box', 'top']","[5, 39]"
S19_Brownie_0000004,S19,S19_Brownie,0 days 00:00:16.912000,0 days 00:00:16.912000,0 days 00:00:17.867000,507,536,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S19_Brownie_0000005,S19,S19_Brownie,0 days 00:00:17.867000,0 days 00:00:17.867000,0 days 00:00:19.658000,536,589,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S19_Brownie_0000006,S19,S19_Brownie,0 days 00:00:19.658000,0 days 00:00:19.658000,0 days 00:00:20.928000,589,627,take cup cupboard,take,1,cup,12,"['cup', 'cupboard']","[12, 13]"
S19_Brownie_0000007,S19,S19_Brownie,0 days 00:00:20.928000,0 days 00:00:20.928000,0 days 00:00:21.695000,627,650,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S19_Brownie_0000008,S19,S19_Brownie,0 days 00:00:21.695000,0 days 00:00:21.695000,0 days 00:00:25.413000,650,762,take cup cupboard,take,1,cup,12,"['cup', 'cupboard']","[12, 13]"
S19_Brownie_0000009,S19,S19_Brownie,0 days 00:00:25.413000,0 days 00:00:25.413000,0 days 00:00:32.086000,762,962,fill water tap cup,fill,5,water,42,"['water', 'tap', 'cup']","[42, 38, 12]"
S19_Brownie_0000010,S19,S19_Brownie,0 days 00:00:32.086000,0 days 00:00:32.086000,0 days 00:00:33.153000,962,994,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S19_Brownie_0000011,S19,S19_Brownie,0 days 00:00:33.153000,0 days 00:00:33.153000,0 days 00:00:35.815000,994,1074,take bowl cupboard,take,1,bowl,4,"['bowl', 'cupboard']","[4, 13]"
S19_Brownie_0000012,S19,S19_Brownie,0 days 00:00:35.815000,0 days 00:00:35.815000,0 days 00:00:38.553000,1074,1156,put bowl top,put,2,bowl,4,"['bowl', 'top']","[4, 39]"
S19_Brownie_0000014,S19,S19_Brownie,0 days 00:00:40.387000,0 days 00:00:40.387000,0 days 00:00:41.523000,1211,1245,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S19_Brownie_0000015,S19,S19_Brownie,0 days 00:00:41.523000,0 days 00:00:41.523000,0 days 00:00:42.460000,1245,1273,take box top,take,1,box,5,"['box', 'top']","[5, 39]"
S19_Brownie_0000016,S19,S19_Brownie,0 days 00:00:42.460000,0 days 00:00:42.460000,0 days 00:00:46.668000,1273,1400,open box,open,0,box,5,['box'],[5]
S19_Brownie_0000017,S19,S19_Brownie,0 days 00:00:46.668000,0 days 00:00:46.668000,0 days 00:00:51.223000,1400,1536,take bag box,take,1,bag,1,"['bag', 'box']","[1, 5]"
S19_Brownie_0000018,S19,S19_Brownie,0 days 00:00:51.223000,0 days 00:00:51.223000,0 days 00:00:52.166000,1536,1564,put box top,put,2,box,5,"['box', 'top']","[5, 39]"
S19_Brownie_0000019,S19,S19_Brownie,0 days 00:00:52.166000,0 days 00:00:52.166000,0 days 00:00:53.896000,1564,1616,put bag top,put,2,bag,1,"['bag', 'top']","[1, 39]"
S19_Brownie_0000020,S19,S19_Brownie,0 days 00:00:53.896000,0 days 00:00:53.896000,0 days 00:00:55.636000,1616,1669,take cup top,take,1,cup,12,"['cup', 'top']","[12, 39]"
S19_Brownie_0000021,S19,S19_Brownie,0 days 00:00:55.636000,0 days 00:00:55.636000,0 days 00:01:00.379000,1669,1811,fill water cup bowl,fill,5,water,42,"['water', 'cup', 'bowl']","[42, 12, 4]"
S19_Brownie_0000022,S19,S19_Brownie,0 days 00:01:00.379000,0 days 00:01:00.379000,0 days 00:01:02.787000,1811,1883,put cup sink,put,2,cup,12,"['cup', 'sink']","[12, 34]"
S19_Brownie_0000024,S19,S19_Brownie,0 days 00:01:04.608000,0 days 00:01:04.608000,0 days 00:01:06.242000,1938,1987,transition top fridge,transition,4,top,39,"['top', 'fridge']","[39, 18]"
S19_Brownie_0000025,S19,S19_Brownie,0 days 00:01:06.242000,0 days 00:01:06.242000,0 days 00:01:07.737000,1987,2032,open fridge,open,0,fridge,18,['fridge'],[18]
S19_Brownie_0000026,S19,S19_Brownie,0 days 00:01:07.737000,0 days 00:01:07.737000,0 days 00:01:08.965000,2032,2068,open box,open,0,box,5,['box'],[5]
S19_Brownie_0000027,S19,S19_Brownie,0 days 00:01:08.965000,0 days 00:01:08.965000,0 days 00:01:10.810000,2068,2124,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S19_Brownie_0000028,S19,S19_Brownie,0 days 00:01:10.810000,0 days 00:01:10.810000,0 days 00:01:11.696000,2124,2150,take shell:egg box,take,1,shell:egg,33,"['shell:egg', 'box']","[33, 5]"
S19_Brownie_0000029,S19,S19_Brownie,0 days 00:01:11.696000,0 days 00:01:11.696000,0 days 00:01:13.871000,2150,2216,close box,close,3,box,5,['box'],[5]
S19_Brownie_0000030,S19,S19_Brownie,0 days 00:01:13.871000,0 days 00:01:13.871000,0 days 00:01:15.085000,2216,2252,close fridge,close,3,fridge,18,['fridge'],[18]
S19_Brownie_0000031,S19,S19_Brownie,0 days 00:01:15.085000,0 days 00:01:15.085000,0 days 00:01:16.588000,2252,2297,transition fridge top,transition,4,fridge,18,"['fridge', 'top']","[18, 39]"
S19_Brownie_0000033,S19,S19_Brownie,0 days 00:01:18.915000,0 days 00:01:18.915000,0 days 00:01:20.186000,2367,2405,put shell:egg top,put,2,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S19_Brownie_0000034,S19,S19_Brownie,0 days 00:01:20.186000,0 days 00:01:20.186000,0 days 00:01:22.305000,2405,2469,open shell:egg,open,0,shell:egg,33,['shell:egg'],[33]
S19_Brownie_0000035,S19,S19_Brownie,0 days 00:01:22.305000,0 days 00:01:22.305000,0 days 00:01:25.692000,2469,2570,fill egg shell:egg bowl,fill,5,egg,16,"['egg', 'shell:egg', 'bowl']","[16, 33, 4]"
S19_Brownie_0000036,S19,S19_Brownie,0 days 00:01:25.692000,0 days 00:01:25.692000,0 days 00:01:27.983000,2570,2639,put shell:egg sink,put,2,shell:egg,33,"['shell:egg', 'sink']","[33, 34]"
S19_Brownie_0000037,S19,S19_Brownie,0 days 00:01:27.983000,0 days 00:01:27.983000,0 days 00:01:29.459000,2639,2683,take shell:egg top,take,1,shell:egg,33,"['shell:egg', 'top']","[33, 39]"
S19_Brownie_0000038,S19,S19_Brownie,0 days 00:01:29.459000,0 days 00:01:29.459000,0 days 00:01:31.512000,2683,2745,open shell:egg,open,0,shell:egg,33,['shell:egg'],[33]
S19_Brownie_0000039,S19,S19_Brownie,0 days 00:01:31.512000,0 days 00:01:31.512000,0 days 00:01:34.664000,2745,2839,fill egg shell:egg bowl,fill,5,egg,16,"['egg', 'shell:egg', 'bowl']","[16, 33, 4]"
S19_Brownie_0000040,S19,S19_Brownie,0 days 00:01:34.664000,0 days 00:01:34.664000,0 days 00:01:36.612000,2839,2898,put shell:egg sink,put,2,shell:egg,33,"['shell:egg', 'sink']","[33, 34]"
S19_Brownie_0000041,S19,S19_Brownie,0 days 00:01:36.612000,0 days 00:01:36.612000,0 days 00:01:39.617000,2898,2988,open drawer,open,0,drawer,15,['drawer'],[15]
S19_Brownie_0000043,S19,S19_Brownie,0 days 00:01:41.865000,0 days 00:01:41.865000,0 days 00:01:43.172000,3055,3095,take fork drawer,take,1,fork,17,"['fork', 'drawer']","[17, 15]"
S19_Brownie_0000044,S19,S19_Brownie,0 days 00:01:43.172000,0 days 00:01:43.172000,0 days 00:01:44.006000,3095,3120,put fork top,put,2,fork,17,"['fork', 'top']","[17, 39]"
S19_Brownie_0000045,S19,S19_Brownie,0 days 00:01:44.006000,0 days 00:01:44.006000,0 days 00:01:46.550000,3120,3196,take scissors drawer,take,1,scissors,32,"['scissors', 'drawer']","[32, 15]"
S19_Brownie_0000046,S19,S19_Brownie,0 days 00:01:46.550000,0 days 00:01:46.550000,0 days 00:01:47.460000,3196,3223,close drawer,close,3,drawer,15,['drawer'],[15]
S19_Brownie_0000047,S19,S19_Brownie,0 days 00:01:47.460000,0 days 00:01:47.460000,0 days 00:01:48.755000,3223,3262,put scissors top,put,2,scissors,32,"['scissors', 'top']","[32, 39]"
S19_Brownie_0000048,S19,S19_Brownie,0 days 00:01:48.755000,0 days 00:01:48.755000,0 days 00:01:50.471000,3262,3314,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S19_Brownie_0000049,S19,S19_Brownie,0 days 00:01:50.471000,0 days 00:01:50.471000,0 days 00:01:51.744000,3314,3352,take bottle cupboard,take,1,bottle,3,"['bottle', 'cupboard']","[3, 13]"
S19_Brownie_0000050,S19,S19_Brownie,0 days 00:01:51.744000,0 days 00:01:51.744000,0 days 00:01:52.688000,3352,3380,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S19_Brownie_0000051,S19,S19_Brownie,0 days 00:01:52.688000,0 days 00:01:52.688000,0 days 00:01:54.588000,3380,3437,open bottle,open,0,bottle,3,['bottle'],[3]
S19_Brownie_0000052,S19,S19_Brownie,0 days 00:01:54.588000,0 days 00:01:54.588000,0 days 00:01:55.512000,3437,3465,put cap top,put,2,cap,9,"['cap', 'top']","[9, 39]"
S19_Brownie_0000053,S19,S19_Brownie,0 days 00:01:55.512000,0 days 00:01:55.512000,0 days 00:01:57.302000,3465,3519,take cup top,take,1,cup,12,"['cup', 'top']","[12, 39]"
S19_Brownie_0000054,S19,S19_Brownie,0 days 00:01:57.302000,0 days 00:01:57.302000,0 days 00:02:05.146000,3519,3754,fill oil bottle cup,fill,5,oil,24,"['oil', 'bottle', 'cup']","[24, 3, 12]"
S19_Brownie_0000055,S19,S19_Brownie,0 days 00:02:05.146000,0 days 00:02:05.146000,0 days 00:02:06.477000,3754,3794,put bottle top,put,2,bottle,3,"['bottle', 'top']","[3, 39]"
S19_Brownie_0000057,S19,S19_Brownie,0 days 00:02:08.023000,0 days 00:02:08.023000,0 days 00:02:09.327000,3840,3879,put cup top,put,2,cup,12,"['cup', 'top']","[12, 39]"
S19_Brownie_0000058,S19,S19_Brownie,0 days 00:02:09.327000,0 days 00:02:09.327000,0 days 00:02:09.871000,3879,3896,take bottle top,take,1,bottle,3,"['bottle', 'top']","[3, 39]"
S19_Brownie_0000059,S19,S19_Brownie,0 days 00:02:09.871000,0 days 00:02:09.871000,0 days 00:02:10.665000,3896,3919,take cap top,take,1,cap,9,"['cap', 'top']","[9, 39]"
S19_Brownie_0000060,S19,S19_Brownie,0 days 00:02:10.665000,0 days 00:02:10.665000,0 days 00:02:13.886000,3919,4016,close bottle,close,3,bottle,3,['bottle'],[3]
S19_Brownie_0000061,S19,S19_Brownie,0 days 00:02:13.886000,0 days 00:02:13.886000,0 days 00:02:16.647000,4016,4099,open cupboard,open,0,cupboard,13,['cupboard'],[13]
S19_Brownie_0000062,S19,S19_Brownie,0 days 00:02:16.647000,0 days 00:02:16.647000,0 days 00:02:17.958000,4099,4138,put bottle cupboard,put,2,bottle,3,"['bottle', 'cupboard']","[3, 13]"
S19_Brownie_0000063,S19,S19_Brownie,0 days 00:02:17.958000,0 days 00:02:17.958000,0 days 00:02:19.250000,4138,4177,close cupboard,close,3,cupboard,13,['cupboard'],[13]
S19_Brownie_0000064,S19,S19_Brownie,0 days 00:02:19.250000,0 days 00:02:19.250000,0 days 00:02:21.759000,4177,4252,take scissors top,take,1,scissors,32,"['scissors', 'top']","[32, 39]"
S19_Brownie_0000066,S19,S19_Brownie,0 days 00:02:22.941000,0 days 00:02:22.941000,0 days 00:02:30.818000,4288,4524,open bag,open,0,bag,1,['bag'],[1]
S19_Brownie_0000067,S19,S19_Brownie,0 days 00:02:30.818000,0 days 00:02:30.818000,0 days 00:02:31.873000,4524,4556,put scissors top,put,2,scissors,32,"['scissors', 'top']","[32, 39]"
S19_Brownie_0000068,S19,S19_Brownie,0 days 00:02:31.873000,0 days 00:02:31.873000,0 days 00:02:33.934000,4556,4618,take bag top,take,1,bag,1,"['bag', 'top']","[1, 39]"
S19_Brownie_0000070,S19,S19_Brownie,0 days 00:02:39.071000,0 days 00:02:39.071000,0 days 00:02:48.925000,4772,5067,fill mixture bag bowl,fill,5,mixture,23,"['mixture', 'bag', 'bowl']","[23, 1, 4]"
S19_Brownie_0000071,S19,S19_Brownie,0 days 00:02:48.925000,0 days 00:02:48.925000,0 days 00:02:54.554000,5067,5236,put bag box,put,2,bag,1,"['bag', 'box']","[1, 5]"
S19_Brownie_0000073,S19,S19_Brownie,0 days 00:02:56.897000,0 days 00:02:56.897000,0 days 00:02:57.661000,5306,5329,take scissors top,take,1,scissors,32,"['scissors', 'top']","[32, 39]"
S19_Brownie_0000074,S19,S19_Brownie,0 days 00:02:57.661000,0 days 00:02:57.661000,0 days 00:02:58.438000,5329,5353,open drawer,open,0,drawer,15,['drawer'],[15]
S19_Brownie_0000075,S19,S19_Brownie,0 days 00:02:58.438000,0 days 00:02:58.438000,0 days 00:02:58.944000,5353,5368,put scissors drawer,put,2,scissors,32,"['scissors', 'drawer']","[32, 15]"
S19_Brownie_0000076,S19,S19_Brownie,0 days 00:02:58.944000,0 days 00:02:58.944000,0 days 00:02:59.446000,5368,5383,close drawer,close,3,drawer,15,['drawer'],[15]
